Gene	PolyAHL	HL	UWCounts	UWFrac
YOR125C	5.3	10.6	35	0.149572649573
YPR167C	3.7	5.8	34	0.129770992366
YNL306W	4.0	6.8	41	0.188073394495
YDR060W	1.9	7.6	158	0.153996101365
YCL033C	7.9	21.4	14	0.0828402366864
YHR196W	1.1	2.4	112	0.194444444444
YDR277C	9.8	8.2	64	0.147465437788
YPR067W	3.9	4.7	41	0.220430107527
YML025C	4.1	5.1	36	0.12543554007
YLR100W	4.3	11.2	58	0.166666666667
YJR134C	2.3	5.2	86	0.121468926554
YPL196W	11.4	19.9	49	0.178832116788
YNR017W	2.7	3.3	32	0.143497757848
YFR037C	4.2	6.5	48	0.0860215053763
YIL056W	4.9	7.9	115	0.179407176287
YNL113W	1.7	2.8	14	0.0979020979021
YLR229C	3.9	9.3	25	0.130208333333
YJR052W	2.5	4.8	84	0.148409893993
YLR292C	4.5	10.5	34	0.175257731959
YKL020C	10.5	17.8	213	0.196675900277
YFR019W	6.3	27.3	456	0.200087757789
YLR312W-A	2.5	3.6	40	0.157480314961
YGL120C	3.5	12.7	107	0.139322916667
YDL166C	1.8	2.8	27	0.136363636364
YOL111C	10.4	16.5	25	0.117370892019
YDR004W	6.5	22.7	77	0.167028199566
YMR312W	2.6	8.6	45	0.164233576642
YOL144W	3.0	5.2	75	0.154639175258
YGL178W	20.4	51.4	193	0.224418604651
YGR121C	2.8	5.7	67	0.135902636917
YLR243W	2.5	5.2	40	0.14652014652
YGR096W	2.7	4.8	45	0.142857142857
YHR066W	1.2	2.9	76	0.167400881057
YJR112W	2.3	2.2	18	0.0891089108911
YIL069C	1.9	6.3	17	0.125
YJR083C	4.3	5.9	50	0.161290322581
YAL030W	12.4	28.5	12	0.101694915254
YGL147C	2.9	22.0	24	0.125
YBR263W	5.5	54.3	62	0.126272912424
YOL086C	4.2	32.2	52	0.14899713467
YBL001C	7.1	37.0	18	0.171428571429
YNR035C	13.9	31.3	42	0.122448979592
YDR381C-A	4.2	4.6	19	0.165217391304
YGL246C	1.8	3.7	70	0.180412371134
YDR045C	2.3	3.2	23	0.207207207207
YPL232W	3.2	7.1	28	0.0962199312715
YEL017W	4.0	5.6	53	0.156804733728
YGR003W	3.4	6.4	144	0.193288590604
YDR517W	6.2	13.9	45	0.120643431635
YGR074W	1.3	4.1	22	0.149659863946
YOR256C	7.0	12.1	144	0.177777777778
YPR011C	4.2	5.7	48	0.146788990826
YHL040C	3.6	6.8	117	0.186305732484
YOR361C	3.6	30.0	141	0.184554973822
YGR029W	3.5	9.1	22	0.115789473684
YGL078C	1.6	4.0	83	0.158396946565
YPL209C	1.8	4.8	63	0.171195652174
YKL189W	4.2	9.7	75	0.1875
YPL254W	1.1	3.6	89	0.18200408998
YLL012W	1.4	2.8	95	0.165505226481
YCL052C	8.9	14.1	68	0.163069544365
YLR438W	10.5	47.3	50	0.117647058824
YCR094W	3.8	5.4	74	0.188775510204
YNL190W	3.6	15.6	40	0.19512195122
YDR234W	2.3	12.2	98	0.14121037464
YER039C	6.8	5.3	37	0.148
YKR049C	9.2	32.3	9	0.0671641791045
YDL149W	9.0	15.0	192	0.192384769539
YPL002C	5.1	13.4	34	0.145299145299
YJR075W	3.6	7.8	52	0.130982367758
YPR124W	2.5	5.3	75	0.184275184275
YLL029W	6.2	13.3	121	0.161333333333
YLR127C	2.1	3.6	170	0.19906323185
YER017C	4.1	6.1	119	0.156167979003
YKR063C	2.2	4.5	86	0.17097415507
YLR027C	3.6	12.3	61	0.145584725537
YMR096W	3.6	11.2	37	0.124161073826
YGR229C	2.1	5.0	69	0.136363636364
YMR237W	7.8	20.4	123	0.169655172414
YER082C	3.6	10.4	91	0.163963963964
YKL069W	3.4	13.4	28	0.154696132597
YMR003W	2.1	1.6	36	0.180904522613
YPL177C	2.3	3.3	53	0.172638436482
YKL092C	6.4	9.0	224	0.202714932127
YDR322C-A	4.0	10.5	19	0.19587628866
YLR260W	22.3	35.7	116	0.168604651163
YKL152C	8.7	42.6	26	0.104838709677
YMR001C	2.4	4.2	127	0.179886685552
YBL082C	2.5	7.5	53	0.115468409586
YDL081C	6.7	26.7	16	0.14953271028
YMR138W	2.3	4.2	24	0.125
YPL097W	4.6	8.1	100	0.202839756592
YLR066W	3.9	7.6	31	0.167567567568
YLR375W	2.3	4.9	54	0.156976744186
YMR038C	4.3	13.1	30	0.12
YJL066C	11.2	21.1	28	0.110671936759
YNL321W	4.9	8.6	140	0.15401540154
YOR342C	2.0	3.2	52	0.1625
YFR029W	2.4	4.5	76	0.111929307806
YBR153W	1.1	3.5	34	0.138775510204
YOR073W	2.3	3.2	113	0.191201353638
YNR053C	0.9	1.3	79	0.162217659138
YOR008C	6.5	10.7	76	0.200527704485
YDR291W	2.1	4.4	198	0.183673469388
YMR289W	2.3	4.9	67	0.178666666667
YAL015C	4.7	7.1	41	0.1025
YBR240C	3.4	6.3	64	0.141906873614
YIL157C	5.9	13.5	30	0.151515151515
YNL074C	5.3	14.4	84	0.185430463576
YPL151C	14.1	13.8	73	0.161504424779
YKL007W	5.0	7.0	48	0.17843866171
YLR180W	1.1	5.2	53	0.138381201044
YLR406C	3.2	7.4	9	0.0789473684211
YDR416W	2.1	4.8	149	0.173255813953
YGL129C	3.5	5.4	75	0.166297117517
YOL065C	3.3	6.9	69	0.179220779221
YBL022C	4.6	54.2	161	0.141975308642
YOL130W	4.0	8.8	164	0.190697674419
YDR125C	6.6	8.8	85	0.187224669604
YOR328W	4.0	7.7	263	0.168051118211
YLR289W	2.4	4.4	110	0.170278637771
YLR004C	1.9	4.8	113	0.215648854962
YPR201W	4.5	6.7	85	0.20987654321
YIL073C	4.2	20.8	183	0.1875
YOR284W	2.6	5.7	39	0.159836065574
YKL113C	2.0	3.2	45	0.117493472585
YHR012W	3.4	7.4	57	0.201413427562
YIL022W	2.7	5.0	41	0.0949074074074
YNL248C	1.8	4.5	58	0.139423076923
YBR025C	8.1	32.4	69	0.174683544304
YDR073W	2.5	3.9	20	0.117647058824
YER170W	4.2	4.1	28	0.12389380531
YPL096C-A	2.6	3.6	10	0.144927536232
YKL222C	3.7	6.0	140	0.198300283286
YLR139C	2.6	4.3	86	0.133540372671
YMR277W	2.3	4.6	94	0.128240109141
YML049C	3.5	5.2	237	0.174008810573
YCR068W	8.0	21.5	65	0.124760076775
YGL125W	3.5	7.7	71	0.118136439268
YLR164W	5.9	9.7	32	0.189349112426
YKR104W	28.8	24.4	64	0.208469055375
YER116C	3.6	5.3	33	0.12
YMR197C	7.8	19.0	28	0.128440366972
YPR140W	4.5	5.0	58	0.151832460733
YLL060C	4.5	7.2	20	0.0854700854701
YKL219W	8.2	13.2	68	0.166666666667
YJR032W	2.4	6.9	83	0.210659898477
YIR037W	15.2	44.0	20	0.121951219512
YGL012W	3.0	7.5	81	0.170886075949
YKR057W	5.1	21.0	16	0.181818181818
YFR004W	4.2	8.9	49	0.159609120521
YDR213W	19.6	25.5	133	0.145514223195
YNL053W	1.2	1.7	77	0.157142857143
YGR208W	2.2	3.6	38	0.122580645161
YKR079C	1.9	3.5	152	0.181168057211
YNL304W	2.6	5.3	57	0.136363636364
YPR165W	4.7	11.6	28	0.133333333333
YJL047C	5.0	11.4	127	0.150652431791
YDR275W	3.5	5.1	42	0.177966101695
YEL061C	3.9	5.2	183	0.182817182817
YML027W	2.1	1.9	44	0.113989637306
YDR228C	11.6	52.9	101	0.161084529506
YHR194W	4.2	13.9	68	0.11724137931
YGR288W	8.3	12.9	80	0.168776371308
YOR295W	1.3	1.9	38	0.165938864629
YLR102C	7.3	15.1	33	0.124060150376
YPR030W	6.5	24.9	250	0.222816399287
YDL208W	1.5	2.4	19	0.12101910828
YFL037W	4.7	49.0	68	0.148471615721
YJR132W	2.5	20.6	183	0.174451858913
YNL111C	1.4	2.1	22	0.181818181818
YNR011C	2.8	4.7	144	0.164196123147
YIL050W	4.2	4.6	46	0.160839160839
YLR309C	7.1	57.9	140	0.15350877193
YDR153C	4.1	6.2	57	0.138349514563
YNR034W	10.5	19.0	37	0.114906832298
YDR308C	2.0	3.3	18	0.127659574468
YLR372W	2.8	5.9	81	0.234104046243
YLR389C	4.7	42.9	177	0.172178988327
YER003C	4.9	59.7	66	0.153488372093
YBR234C	12.7	59.5	75	0.194805194805
YBR261C	3.6	7.6	19	0.0815450643777
YPR088C	4.7	12.3	82	0.151291512915
YNL253W	1.3	2.3	86	0.203309692671
YOL146W	3.3	6.1	32	0.164102564103
YHR144C	1.0	1.8	52	0.166134185304
YDR006C	4.5	6.0	171	0.189578713969
YGR123C	1.4	4.6	100	0.194552529183
YPL118W	6.6	9.4	52	0.150724637681
YNL132W	1.7	11.6	174	0.164616840114
YBR029C	3.5	4.5	84	0.183406113537
YAL036C	2.6	9.1	59	0.159459459459
YBL003C	2.2	4.3	22	0.165413533835
YHR005C-A	2.2	5.1	19	0.202127659574
YHR208W	2.7	8.6	59	0.149746192893
YDL065C	3.4	7.4	54	0.157434402332
YGL244W	4.8	13.6	89	0.159212880143
YDL030W	2.2	3.5	85	0.160075329567
YOR254C	2.7	8.0	133	0.200301204819
YOR201C	4.2	7.8	57	0.138014527845
YGL250W	10.7	12.1	36	0.148760330579
YHR119W	2.9	4.4	202	0.186864014801
YHR076W	5.4	18.2	52	0.151162790698
YOR336W	2.7	16.5	259	0.189604685212
YPL252C	2.5	5.2	20	0.115606936416
YOR094W	2.4	3.6	30	0.163043478261
YER157W	4.3	7.9	160	0.199501246883
YOL022C	1.9	3.4	65	0.158924205379
YEL037C	3.5	10.2	47	0.117794486216
YLL014W	4.1	7.6	17	0.155963302752
YPR079W	7.8	14.7	46	0.120418848168
YDR170C	5.1	53.4	345	0.171641791045
YPR122W	8.1	35.5	205	0.169561621175
YJL039C	3.8	14.9	345	0.20486935867
YBR006W	5.3	17.1	98	0.196787148594
YJL062W-A	4.5	11.4	6	0.0697674418605
YNL212W	4.2	6.5	143	0.182630906769
YMR247C	6.2	31.6	317	0.202815099168
YML006C	0.9	2.0	177	0.228387096774
YPR037C	10.3	16.1	17	0.0862944162437
YLR401C	1.7	3.5	88	0.13153961136
YLR070C	11.1	24.1	40	0.112044817927
YDL130W	4.6	22.6	16	0.14953271028
YLR025W	10.1	19.7	35	0.145228215768
YER139C	7.7	34.1	36	0.15859030837
YMR094W	3.8	11.4	84	0.175365344468
YDR341C	3.7	57.6	99	0.162828947368
YJL013C	2.2	4.8	74	0.143410852713
YER019C-A	4.8	16.1	12	0.134831460674
YKR021W	4.5	6.7	166	0.181222707424
YKL067W	6.2	12.0	31	0.201298701299
YKL090W	4.7	13.2	71	0.15990990991
YLR262C	3.4	7.9	40	0.185185185185
YPL175W	1.7	3.1	81	0.17880794702
YDL087C	3.5	15.8	23	0.087786259542
YKL150W	15.8	34.7	44	0.145214521452
YMR225C	2.7	5.0	10	0.10101010101
YNL323W	3.5	8.4	65	0.156626506024
YFR031C-A	3.9	16.1	42	0.164705882353
YPL091W	6.6	33.7	84	0.173553719008
YML068W	6.8	14.8	72	0.154838709677
YIR008C	2.3	3.3	76	0.185365853659
YKL186C	3.7	8.3	25	0.135135135135
YPL217C	2.5	19.6	178	0.150337837838
YDR524C	2.2	3.8	113	0.233954451346
YHR114W	5.0	18.9	100	0.157728706625
YDR293C	4.2	33.7	211	0.168665067946
YBR155W	2.7	5.7	44	0.113989637306
YBL024W	1.3	4.7	110	0.160583941606
YOR071C	8.1	19.2	126	0.210350584307
YJL151C	4.5	11.1	15	0.111940298507
YNL076W	8.0	22.8	101	0.17264957265
YLR182W	4.4	5.3	130	0.161691542289
YKL001C	2.9	4.9	40	0.197044334975
YBR173C	5.2	16.6	13	0.0872483221477
YMR308C	2.4	17.4	192	0.176146788991
YGL162W	4.7	5.6	55	0.183333333333
YOR057W	4.8	9.3	77	0.194444444444
YHR216W	5.4	36.8	95	0.181297709924
YNL260C	5.1	20.0	31	0.155778894472
YOL002C	2.9	5.3	73	0.229559748428
YBL020W	2.0	5.2	105	0.182608695652
YHR010W	3.7	16.7	23	0.167883211679
YCL034W	8.2	21.1	41	0.115492957746
YNL231C	2.3	3.9	67	0.190340909091
YNL218W	1.2	2.6	77	0.130952380952
YOL041C	1.5	2.8	78	0.169565217391
YIL071C	4.3	14.8	97	0.21797752809
YOL109W	5.0	14.3	10	0.0877192982456
YER060W-A	15.5	8.8	117	0.220338983051
YLR328W	2.6	4.4	64	0.1592039801
YBR228W	6.4	16.8	42	0.137704918033
YNL246W	3.7	8.5	25	0.0943396226415
YGR046W	6.8	7.8	72	0.186528497409
YLR039C	2.2	5.2	193	0.182592242195
YNL097C	5.0	8.0	28	0.0845921450151
YGL057C	2.3	3.0	39	0.135416666667
YER172C	4.4	14.6	371	0.171441774492
YDL046W	7.3	14.2	18	0.103448275862
YEL058W	5.0	23.7	72	0.129032258065
YMR019W	1.9	4.0	171	0.18
YMR148W	4.1	6.5	26	0.174496644295
YFL034C-A	1.4	3.0	15	0.121951219512
YFL034C-B	1.6	3.0	40	0.138888888889
YGL196W	8.3	33.8	82	0.191142191142
YLR006C	4.1	7.3	131	0.183730715288
YKR102W	27.3	39.7	263	0.224786324786
YER149C	5.5	4.3	62	0.147268408551
YER114C	3.4	22.9	197	0.189241114313
YHR127W	2.0	2.8	34	0.139344262295
YMR228W	2.0	4.0	60	0.175438596491
YMR028W	4.3	6.7	52	0.141689373297
YLR093C	5.9	7.1	46	0.181102362205
YIR031C	19.1	28.8	97	0.174774774775
YBR297W	4.6	8.2	91	0.194029850746
YGL180W	4.3	5.7	144	0.160356347439
YMR056C	2.2	3.7	32	0.103225806452
YHR149C	1.4	5.2	137	0.186394557823
YDR064W	4.8	29.3	21	0.138157894737
YMR275C	4.2	6.8	182	0.186284544524
YGR231C	6.5	18.5	45	0.144694533762
YEL063C	2.6	4.2	115	0.194585448393
YDR326C	4.8	10.7	325	0.225851285615
YML021C	2.7	6.7	63	0.175
YPR032W	2.5	34.2	177	0.171179883946
YJR130C	3.8	6.6	105	0.1640625
YFL039C	6.2	56.4	65	0.172872340426
YPL173W	2.4	4.0	39	0.130872483221
YIL052C	5.0	21.8	22	0.180327868852
YPL064C	3.8	6.7	38	0.12582781457
YHR099W	15.4	22.0	628	0.167690253672
YNR013C	2.9	9.0	153	0.17094972067
YHR073W	2.3	4.7	181	0.181544633902
YNL051W	2.5	4.4	78	0.193069306931
YKL024C	6.8	31.1	27	0.131707317073
YKL126W	5.9	12.8	134	0.196769456681
YPL061W	4.2	35.6	78	0.155688622754
YLR370C	8.7	16.1	29	0.162011173184
YLR387C	4.1	4.9	83	0.19168591224
YAL034C	6.0	7.1	68	0.164251207729
YNR039C	1.3	3.2	123	0.20297029703
YAL043C	2.5	5.3	68	0.0865139949109
YBR236C	3.5	7.2	72	0.1647597254
YDR289C	2.6	5.5	65	0.158536585366
YNL316C	3.8	6.2	59	0.176119402985
YBR194W	3.6	3.4	19	0.153225806452
YJL092W	7.0	18.3	186	0.15829787234
YMR316W	2.5	4.4	58	0.172106824926
YIL038C	2.6	5.7	147	0.175627240143
YIL138C	5.3	20.2	16	0.0987654320988
YGR092W	5.2	8.4	97	0.169284467714
YJL207C	6.5	39.5	415	0.205955334988
YLR247C	7.6	16.3	276	0.177263969171
YOR038C	2.4	4.7	176	0.200913242009
YDL235C	3.6	6.7	29	0.172619047619
YGR103W	2.1	5.6	100	0.16501650165
YGR057C	2.8	5.2	55	0.22633744856
YNL139C	4.9	14.7	322	0.201501877347
YGL143C	2.0	4.7	53	0.128019323671
YBR294W	3.5	6.0	160	0.186046511628
YDL067C	4.1	12.7	6	0.1
YOL020W	1.0	2.2	84	0.141652613828
YDR135C	4.7	18.1	271	0.178759894459
YOR252W	1.6	2.4	24	0.134078212291
YGR078C	2.8	6.3	18	0.09
YGR007W	2.7	4.7	55	0.16975308642
YHL033C	3.3	18.9	31	0.120622568093
YGL252C	4.9	11.2	104	0.176570458404
YER155C	4.9	39.6	445	0.205258302583
YDL154W	11.2	25.0	152	0.168514412417
YOR096W	4.3	34.4	23	0.120418848168
YGR132C	4.5	13.7	44	0.152777777778
YGL119W	3.6	5.6	95	0.189243027888
YCL056C	2.7	6.3	24	0.165517241379
YCR023C	5.8	8.6	134	0.218954248366
YGR278W	3.3	4.8	85	0.147058823529
YBL057C	7.0	13.0	32	0.153110047847
YBR073W	3.2	7.1	166	0.173096976017
YDR172W	3.7	30.5	103	0.150145772595
YPR120C	2.6	3.4	71	0.162844036697
YBL041W	4.4	13.4	38	0.157024793388
YDL058W	2.9	29.7	260	0.145170295924
YLR403W	2.3	3.7	165	0.241228070175
YEL013W	6.9	49.2	110	0.189982728843
YPR040W	10.4	10.1	39	0.109243697479
YOR280C	5.9	14.9	38	0.142322097378
YDR480W	4.5	4.0	47	0.145061728395
YML004C	4.7	10.9	47	0.14373088685
YLR023C	3.5	5.3	114	0.209558823529
YDL198C	2.1	5.0	50	0.166112956811
YER180C	4.4	4.4	54	0.201492537313
YJL011C	1.1	2.6	17	0.104938271605
YKL138C	2.6	4.2	18	0.136363636364
YPL093W	1.1	2.9	94	0.145061728395
YDR347W	4.1	6.8	46	0.142857142857
YER086W	2.8	9.4	105	0.181975736568
YDR207C	3.5	7.2	157	0.187574671446
YLR264W	6.7	23.3	13	0.191176470588
YLR286C	4.5	24.2	130	0.230905861456
YNL016W	2.4	39.3	77	0.169603524229
YPL079W	5.0	18.9	22	0.136645962733
YFL049W	5.0	5.3	104	0.166666666667
YKR018C	5.0	45.4	113	0.15564738292
YOR171C	3.7	7.2	111	0.1776
YKL003C	3.9	6.9	18	0.136363636364
YHR069C	2.2	3.4	51	0.141666666667
YDR329C	7.6	14.2	53	0.119909502262
YFR025C	4.3	7.9	42	0.125
YDL035C	4.8	8.0	216	0.224532224532
YKL192C	5.1	13.5	20	0.15873015873
YPR098C	7.1	44.7	32	0.197530864198
YNR009W	4.9	7.5	49	0.196
YKL065C	6.7	11.2	28	0.135265700483
YFL023W	1.7	2.9	100	0.125470514429
YDR092W	4.6	7.5	19	0.123376623377
YBR171W	4.2	5.8	28	0.135265700483
YOR059C	4.8	9.0	92	0.20399113082
YNL262W	4.3	17.7	386	0.173639226271
YOL069W	2.3	6.1	67	0.148230088496
YDR412W	1.4	2.5	29	0.122881355932
YGL160W	4.7	7.0	115	0.201401050788
YCL036W	0.8	2.7	58	0.102292768959
YOR077W	1.0	1.2	28	0.12017167382
YOL043C	3.9	7.2	63	0.165354330709
YIL026C	3.9	26.4	200	0.173761946134
YGL058W	7.1	23.4	23	0.132947976879
YBR086C	7.2	8.1	200	0.211193241816
YNL244C	4.5	14.5	17	0.155963302752
YNR027W	1.9	4.7	29	0.0911949685535
YLR438C-A	3.9	8.0	2	0.0222222222222
YGL055W	1.5	9.2	103	0.20156555773
YBR092C	3.0	10.2	65	0.138888888889
YDR529C	7.8	17.8	13	0.1015625
YGR044C	3.6	7.6	46	0.152823920266
YOR219C	4.6	8.0	170	0.182403433476
YLR135W	2.2	2.9	123	0.164218958611
YPL226W	2.0	37.1	214	0.178780284043
YML018C	0.8	1.7	58	0.147208121827
YDL044C	3.7	4.4	68	0.154195011338
YER112W	3.4	3.5	43	0.228723404255
YIL084C	4.2	7.2	55	0.167682926829
YHL016C	4.4	12.0	152	0.20652173913
YPR010C	1.7	8.9	232	0.1926910299
YMR193W	4.9	4.8	33	0.127413127413
YCR053W	3.6	39.3	76	0.147572815534
YML023C	2.2	3.5	99	0.177737881508
YMR137C	3.9	7.5	122	0.184290030211
YLR091W	4.4	7.8	31	0.105442176871
YML098W	4.5	9.3	28	0.166666666667
YLR420W	4.8	14.3	58	0.158904109589
YJR067C	1.5	3.6	21	0.147887323944
YDL153C	3.1	8.5	86	0.140752864157
YMR071C	7.1	9.8	30	0.178571428571
YIR033W	4.2	10.4	212	0.190305206463
YGL016W	2.3	17.2	226	0.20887245841
YER029C	3.3	4.9	29	0.147208121827
YOR194C	4.3	10.4	47	0.163763066202
YMR200W	3.5	7.2	52	0.20233463035
YPR034W	2.5	4.1	51	0.106694560669
YGR233C	2.1	5.1	234	0.198473282443
YOR299W	3.4	7.4	115	0.153949129853
YDR224C	1.9	3.8	30	0.227272727273
YHR189W	5.8	10.6	20	0.104712041885
YLR385C	2.6	3.6	10	0.0751879699248
YOL124C	1.2	2.3	83	0.191244239631
YLR218C	4.6	11.1	20	0.132450331126
YNL162W	4.2	22.0	17	0.158878504673
YDR362C	2.3	5.2	119	0.176820208024
YJL174W	8.1	28.5	56	0.202166064982
YLR298C	6.5	13.0	35	0.150862068966
YJR058C	3.4	6.6	24	0.162162162162
YPR156C	2.0	3.7	144	0.23113964687
YKL124W	10.5	18.0	103	0.177586206897
YDR304C	12.0	40.5	36	0.159292035398
YKL171W	4.6	11.1	164	0.176533907427
YPL063W	3.2	6.5	65	0.136268343816
YOL142W	1.5	2.5	50	0.207468879668
YDR287W	7.5	16.4	49	0.167235494881
YGL209W	3.4	4.0	55	0.143603133159
YPL127C	2.8	5.2	28	0.108108108108
YJL090C	2.0	3.4	163	0.213071895425
YDR002W	7.6	30.4	29	0.143564356436
YOL164W	2.5	4.4	101	0.156105100464
YJR118C	3.6	6.6	44	0.21568627451
YLR245C	6.0	14.9	24	0.167832167832
YGL083W	6.5	7.4	145	0.180124223602
YDL237W	6.2	20.4	72	0.184143222506
YJR085C	9.0	42.0	18	0.169811320755
YOL077C	1.6	2.8	48	0.164383561644
YHR031C	3.4	19.6	106	0.146408839779
YKL209C	2.8	5.2	215	0.166537567777
YDL061C	2.4	7.1	7	0.122807017544
YIL010W	6.2	15.2	35	0.162037037037
YNR051C	3.5	4.4	76	0.147286821705
YGR005C	4.1	6.6	67	0.167082294264
YGL049C	1.1	5.7	139	0.151912568306
YHL034C	4.0	9.7	47	0.159322033898
YLR332W	2.2	4.4	92	0.244031830239
YGL254W	2.9	4.5	39	0.13
YHL031C	7.0	10.9	22	0.0982142857143
YER036C	3.2	10.1	96	0.157119476268
YOR090C	8.3	22.0	93	0.162303664921
YPL207W	3.3	11.0	150	0.184956843403
YNL138W-A	3.4	7.6	9	0.104651162791
YGR027C	6.6	23.0	15	0.137614678899
YCL054W	1.2	3.1	150	0.178147268409
YER051W	2.5	4.7	99	0.200811359026
YCR086W	2.0	1.8	19	0.0994764397906
YKR048C	11.9	44.1	26	0.0622009569378
YOR188W	1.7	3.8	175	0.153778558875
YNL314W	2.4	5.3	25	0.09765625
YDR174W	3.4	9.4	30	0.121457489879
YOR155C	7.4	8.7	74	0.164079822616
YOR250C	2.6	5.4	74	0.165919282511
YPR042C	6.9	54.0	256	0.237918215613
YCL009C	6.2	39.3	27	0.0870967741935
YEL048C	1.7	2.6	25	0.16339869281
YDR482C	2.8	4.7	8	0.0588235294118
YLR021W	2.5	4.7	22	0.122222222222
YLR074C	2.2	4.5	18	0.107784431138
YNL216W	2.2	13.2	157	0.18961352657
YLR405W	1.0	2.3	55	0.149456521739
YHR091C	4.2	4.9	94	0.145962732919
YDR519W	3.0	9.1	27	0.198529411765
YMR089C	3.2	12.6	137	0.165859564165
YDR345C	2.8	5.8	142	0.25
YOR108W	2.0	5.0	110	0.181818181818
YML092C	3.8	5.6	42	0.167330677291
YNL049C	2.7	8.8	152	0.173318129989
YKR025W	2.8	6.9	36	0.127208480565
YDR205W	2.3	6.4	142	0.195862068966
YJL108C	1.8	2.7	78	0.203125
YLR266C	2.4	4.3	143	0.203703703704
YER088C	6.0	17.8	112	0.166915052161
YLR284C	11.4	28.3	45	0.160142348754
YNL014W	4.3	7.7	174	0.166507177033
YKL101W	8.1	20.6	272	0.179065174457
YPR028W	16.6	50.5	38	0.209944751381
YBL088C	8.2	11.7	507	0.181850789096
YHR039C-A	4.1	17.2	6	0.0521739130435
YER008C	6.6	32.4	202	0.151084517577
YIR028W	4.3	15.8	126	0.198113207547
YOR177C	5.3	14.2	75	0.161290322581
YBR177C	4.5	12.0	76	0.16814159292
YJL155C	6.7	8.4	89	0.19646799117
YIR004W	2.5	4.7	54	0.124711316397
YFR027W	3.6	3.8	43	0.152482269504
YJL122W	0.8	1.3	24	0.136363636364
YGR148C	4.6	25.7	27	0.173076923077
YNR007C	5.2	9.0	59	0.189710610932
YKL190W	4.8	9.6	27	0.153409090909
YDL170W	3.4	4.8	83	0.156899810964
YJR044C	10.3	19.5	30	0.212765957447
YMR009W	3.3	6.6	22	0.122222222222
YNL072W	5.9	9.9	29	0.0941558441558
YMR283C	2.6	4.6	94	0.182879377432
YIL108W	6.8	20.3	105	0.150645624103
YJR135W-A	2.8	8.8	18	0.204545454545
YBR202W	2.2	4.0	135	0.159574468085
YDR410C	1.9	2.4	50	0.208333333333
YOR322C	3.7	7.2	158	0.192918192918
YBR193C	4.1	11.2	36	0.160714285714
YNL147W	3.4	5.5	21	0.181034482759
YBR159W	4.3	8.5	64	0.183908045977
YOR075W	7.9	10.5	52	0.149855907781
YDR404C	4.2	5.0	38	0.220930232558
YBR094W	2.7	11.5	142	0.188328912467
YDR035W	3.1	14.7	66	0.177897574124
YEL017C-A	3.8	14.2	11	0.25
YOL001W	4.8	6.7	58	0.197278911565
YPL224C	8.7	17.0	82	0.169072164948
YLR137W	7.7	13.8	41	0.111413043478
YDL042C	1.2	2.6	97	0.172291296625
YDR531W	2.3	6.2	81	0.220108695652
YOL136C	4.3	6.4	101	0.253768844221
YLR002C	2.0	5.1	125	0.188253012048
YER145C	2.1	4.8	59	0.145679012346
YER110C	3.1	39.7	193	0.173249551167
YHR123W	3.4	6.7	78	0.198979591837
YJR133W	4.4	10.4	42	0.2
YHL010C	4.2	18.2	91	0.155290102389
YMR191W	5.2	15.9	82	0.219251336898
YLR108C	8.9	7.3	80	0.164609053498
YKR008W	4.5	6.4	119	0.190095846645
YDR226W	4.0	16.5	27	0.121076233184
YLR097C	6.9	9.3	61	0.176811594203
YDR108W	2.5	3.4	134	0.191702432046
YER041W	4.0	5.4	136	0.178947368421
YBR036C	4.0	7.4	64	0.155717761557
YGR193C	6.9	17.9	53	0.12895377129
YGL014W	3.6	5.8	182	0.204724409449
YML043C	0.7	1.0	85	0.167322834646
YLR068W	1.7	1.9	20	0.131578947368
YMR258C	11.7	25.8	81	0.146209386282
YER027C	3.7	5.7	72	0.172248803828
YKR088C	5.0	13.1	62	0.183431952663
YOR196C	2.1	4.4	80	0.192771084337
YDR191W	2.3	4.6	55	0.148247978437
YGR235C	4.1	8.4	36	0.153846153846
YKL173W	2.4	7.8	160	0.1585728444
YLR383W	3.1	11.3	214	0.191928251121
YNL219C	3.4	4.6	119	0.214028776978
YDR469W	2.5	6.6	28	0.159090909091
YGR040W	3.4	3.8	54	0.146341463415
YMR013C	2.1	2.6	115	0.221153846154
YDR219C	8.9	13.7	91	0.195278969957
YCR011C	11.6	34.9	208	0.198095238095
YFL002C	1.6	3.0	113	0.186161449753
YDR155C	9.5	21.4	16	0.0981595092025
YGL181W	6.6	13.2	68	0.171284634761
YJL176C	3.6	4.9	116	0.140435835351
YPL087W	5.3	10.8	66	0.207547169811
YDR302W	1.9	3.3	50	0.227272727273
YJL054W	2.0	4.5	73	0.152400835073
YKL122C	2.7	3.5	27	0.160714285714
YAL047C	1.8	3.6	81	0.130016051364
YDR285W	7.7	9.9	139	0.158675799087
YOL119C	2.5	4.5	108	0.215139442231
YHR121W	4.1	6.4	22	0.117021276596
YJL096W	4.8	4.7	30	0.185185185185
YHR142W	2.1	2.6	51	0.160883280757
YPL129W	3.8	6.7	35	0.142857142857
YLR196W	1.2	3.1	101	0.175043327556
YJL203W	2.1	3.4	38	0.135231316726
YIL147C	2.6	7.0	236	0.193284193284
YDL239C	17.6	54.0	135	0.170670037927
YKL017C	2.1	3.8	102	0.149122807018
YBL018C	1.8	5.5	26	0.194029850746
YEL031W	2.6	8.6	214	0.175986842105
