Gene	PolyAHL	HL	UWCounts	UWFrac
YNL026W	4.0	7.3	275	0.189133425034
YGR206W	4.5	11.5	45	0.147540983607
YPR036W-A	4.6	5.6	24	0.118226600985
YDR211W	2.5	8.2	350	0.163704396632
YOR125C	5.3	10.6	102	0.145506419401
YPR167C	3.7	5.8	113	0.143949044586
YNL306W	4.0	6.8	103	0.157733537519
YDR060W	1.9	7.6	444	0.14429639259
YCL033C	7.9	21.4	47	0.0928853754941
YHR196W	1.1	2.4	286	0.165605095541
YDR277C	9.8	8.2	183	0.140661029977
YPR067W	3.9	4.7	102	0.183123877917
YML025C	4.1	5.1	120	0.139534883721
YLR100W	4.3	11.2	167	0.160115052733
YJR134C	2.3	5.2	262	0.123410268488
YPL196W	11.4	19.9	131	0.159561510353
YNR017W	2.7	3.3	75	0.112275449102
YFR037C	4.2	6.5	166	0.0992229527794
YIL056W	4.9	7.9	280	0.145681581686
YNL113W	1.7	2.8	47	0.109813084112
YLR229C	3.9	9.3	83	0.144347826087
YJR052W	2.5	4.8	257	0.151443724219
YLR292C	4.5	10.5	98	0.168674698795
YKL020C	10.5	17.8	501	0.154248768473
YFR019W	6.3	27.3	1046	0.153013458163
YLR312W-A	2.5	3.6	118	0.15505913272
YGL120C	3.5	12.7	339	0.147199305254
YDL166C	1.8	2.8	67	0.112984822934
YOL111C	10.4	16.5	69	0.108150470219
YDR004W	6.5	22.7	219	0.158465991317
YMR312W	2.6	8.6	131	0.159561510353
YOL144W	3.0	5.2	202	0.138927097662
YGL178W	20.4	51.4	445	0.172547499031
YGR121C	2.8	5.7	220	0.148849797023
YLR243W	2.5	5.2	133	0.162591687042
YGR096W	2.7	4.8	133	0.140889830508
YHR066W	1.2	2.9	179	0.131520940485
YJR112W	2.3	2.2	66	0.109090909091
YIL069C	1.9	6.3	52	0.127764127764
YJR083C	4.3	5.9	125	0.1345532831
YAL030W	12.4	28.5	43	0.121813031161
YGL147C	2.9	22.0	72	0.125217391304
YBR263W	5.5	54.3	180	0.122282608696
YOL086C	4.2	32.2	128	0.122370936902
YBL001C	7.1	37.0	46	0.146496815287
YNR035C	13.9	31.3	151	0.146887159533
YDR381C-A	4.2	4.6	53	0.154069767442
YGL246C	1.8	3.7	206	0.177128116939
YDR045C	2.3	3.2	54	0.16265060241
YPL232W	3.2	7.1	91	0.104357798165
YEL017W	4.0	5.6	146	0.144126357354
YGR003W	3.4	6.4	408	0.182632050134
YDR517W	6.2	13.9	127	0.113595706619
YGR074W	1.3	4.1	61	0.138636363636
YOR256C	7.0	12.1	411	0.169205434335
YPR011C	4.2	5.7	154	0.157142857143
YHL040C	3.6	6.8	334	0.177376526819
YOR361C	3.6	30.0	358	0.156263640332
YGR029W	3.5	9.1	59	0.103690685413
YGL078C	1.6	4.0	230	0.146403564609
YPL209C	1.8	4.8	171	0.155031731641
YKL189W	4.2	9.7	209	0.174311926606
YPL254W	1.1	3.6	241	0.164392905866
YLL012W	1.4	2.8	281	0.163277164439
YCL052C	8.9	14.1	197	0.1576
YLR438W	10.5	47.3	133	0.104395604396
YCR094W	3.8	5.4	200	0.170212765957
YNL190W	3.6	15.6	80	0.130293159609
YDR234W	2.3	12.2	254	0.122056703508
YER039C	6.8	5.3	121	0.161548731642
YKR049C	9.2	32.3	32	0.0798004987531
YDL149W	9.0	15.0	532	0.177748078851
YPL002C	5.1	13.4	116	0.16547788873
YJR075W	3.6	7.8	173	0.145378151261
YPR124W	2.5	5.3	176	0.144262295082
YLL029W	6.2	13.3	328	0.14584259671
YLR127C	2.1	3.6	482	0.188207731355
YER017C	4.1	6.1	311	0.136105032823
YKR063C	2.2	4.5	240	0.159151193634
YLR027C	3.6	12.3	167	0.132961783439
YMR096W	3.6	11.2	122	0.136618141097
YGR229C	2.1	5.0	181	0.119314436388
YMR237W	7.8	20.4	367	0.16881324747
YER082C	3.6	10.4	231	0.138822115385
YKL069W	3.4	13.4	80	0.147601476015
YMR003W	2.1	1.6	105	0.176174496644
YPL177C	2.3	3.3	120	0.130434782609
YKL092C	6.4	9.0	587	0.177127338564
YDR322C-A	4.0	10.5	52	0.179310344828
YLR260W	22.3	35.7	294	0.142510906447
YKL152C	8.7	42.6	89	0.119784656797
YMR001C	2.4	4.2	364	0.171941426547
YBL082C	2.5	7.5	183	0.132994186047
YDL081C	6.7	26.7	40	0.125
YMR138W	2.3	4.2	79	0.137391304348
YPL097W	4.6	8.1	262	0.177266576455
YLR066W	3.9	7.6	92	0.166064981949
YLR375W	2.3	4.9	114	0.110572259942
YMR038C	4.3	13.1	79	0.105473965287
YJL066C	11.2	21.1	80	0.105540897098
YNL321W	4.9	8.6	425	0.155906089508
YOR342C	2.0	3.2	151	0.157455683003
YFR029W	2.4	4.5	220	0.108055009823
YBR153W	1.1	3.5	100	0.136239782016
YOR073W	2.3	3.2	239	0.134875846501
YNR053C	0.9	1.3	194	0.132876712329
YOR008C	6.5	10.7	148	0.130281690141
YDR291W	2.1	4.4	552	0.170739251469
YMR289W	2.3	4.9	186	0.165480427046
YAL015C	4.7	7.1	136	0.113427856547
YBR240C	3.4	6.3	165	0.122041420118
YIL157C	5.9	13.5	81	0.136593591906
YNL074C	5.3	14.4	181	0.133284241532
YPL151C	14.1	13.8	191	0.140959409594
YKL007W	5.0	7.0	130	0.161290322581
YLR180W	1.1	5.2	139	0.121080139373
YLR406C	3.2	7.4	37	0.108504398827
YDR416W	2.1	4.8	426	0.165180302443
YGL129C	3.5	5.4	222	0.164201183432
YOL065C	3.3	6.9	202	0.175043327556
YBL022C	4.6	54.2	466	0.137018523964
YOL130W	4.0	8.8	360	0.13958898798
YDR125C	6.6	8.8	244	0.17927994122
YOR328W	4.0	7.7	757	0.161269706008
YLR289W	2.4	4.4	324	0.167268972638
YLR004C	1.9	4.8	295	0.187778485041
YPR201W	4.5	6.7	249	0.20510708402
YIL073C	4.2	20.8	510	0.17423983601
YOR284W	2.6	5.7	122	0.166894664843
YKL113C	2.0	3.2	137	0.119337979094
YHR012W	3.4	7.4	143	0.168632075472
YIL022W	2.7	5.0	132	0.101930501931
YNL248C	1.8	4.5	184	0.147554129912
YBR025C	8.1	32.4	171	0.144425675676
YDR073W	2.5	3.9	56	0.110019646365
YER170W	4.2	4.1	101	0.149187592319
YPL096C-A	2.6	3.6	37	0.179611650485
YKL222C	3.7	6.0	390	0.184222957015
YLR139C	2.6	4.3	254	0.13153806318
YMR277W	2.3	4.6	273	0.124203821656
YML049C	3.5	5.2	678	0.165973072215
YCR068W	8.0	21.5	183	0.117157490397
YGL125W	3.5	7.7	208	0.115427302997
YLR164W	5.9	9.7	92	0.181818181818
YKR104W	28.8	24.4	162	0.176086956522
YER116C	3.6	5.3	88	0.106796116505
YMR197C	7.8	19.0	97	0.14854517611
YPR140W	4.5	5.0	185	0.161572052402
YLL060C	4.5	7.2	77	0.109843081312
YKL219W	8.2	13.2	212	0.173344235487
YJR032W	2.4	6.9	209	0.176968670618
YIR037W	15.2	44.0	68	0.13849287169
YGL012W	3.0	7.5	262	0.184377199156
YKR057W	5.1	21.0	36	0.136882129278
YFR004W	4.2	8.9	137	0.148913043478
YDR213W	19.6	25.5	356	0.129879605983
YNL053W	1.2	1.7	198	0.134785568414
YGR208W	2.2	3.6	122	0.131324004306
YKR079C	1.9	3.5	430	0.170906200318
YNL304W	2.6	5.3	152	0.121308858739
YPR165W	4.7	11.6	89	0.141494435612
YJL047C	5.0	11.4	424	0.167721518987
YDR275W	3.5	5.1	117	0.165487977369
YEL061C	3.9	5.2	439	0.146235842771
YML027W	2.1	1.9	112	0.0968020743302
YDR228C	11.6	52.9	273	0.145212765957
YHR194W	4.2	13.9	228	0.131109833237
YGR288W	8.3	12.9	226	0.159042927516
YOR295W	1.3	1.9	91	0.132653061224
YLR102C	7.3	15.1	102	0.127979924718
YPR030W	6.5	24.9	526	0.156315007429
YDL208W	1.5	2.4	51	0.108510638298
YFL037W	4.7	49.0	172	0.125273124545
YJR132W	2.5	20.6	579	0.184043229498
YNL111C	1.4	2.1	60	0.165745856354
YNR011C	2.8	4.7	413	0.157034220532
YIL050W	4.2	4.6	139	0.16219369895
YLR309C	7.1	57.9	365	0.133455210238
YDR153C	4.1	6.2	149	0.120647773279
YNR034W	10.5	19.0	127	0.131606217617
YDR308C	2.0	3.3	68	0.161137440758
YLR372W	2.8	5.9	239	0.230472516876
YLR389C	4.7	42.9	514	0.166720726565
YER003C	4.9	59.7	188	0.145849495733
YBR234C	12.7	59.5	178	0.15424610052
YBR261C	3.6	7.6	60	0.0859598853868
YPR088C	4.7	12.3	198	0.121846153846
YNL253W	1.3	2.3	210	0.165615141956
YOL146W	3.3	6.1	91	0.155821917808
YHR144C	1.0	1.8	156	0.16631130064
YDR006C	4.5	6.0	419	0.154898336414
YGR123C	1.4	4.6	280	0.181700194679
YPL118W	6.6	9.4	146	0.141199226306
YNL132W	1.7	11.6	491	0.154889589905
YBR029C	3.5	4.5	267	0.194464675892
YAL036C	2.6	9.1	144	0.129846708747
YBL003C	2.2	4.3	55	0.138190954774
YHR005C-A	2.2	5.1	43	0.153024911032
YHR208W	2.7	8.6	164	0.138865368332
YDL065C	3.4	7.4	133	0.129377431907
YGL244W	4.8	13.6	220	0.131264916468
YDL030W	2.2	3.5	245	0.153894472362
YOR254C	2.7	8.0	351	0.17629331994
YOR201C	4.2	7.8	167	0.134894991922
YGL250W	10.7	12.1	105	0.144827586207
YHR119W	2.9	4.4	495	0.152683528686
YHR076W	5.4	18.2	155	0.150339476237
YOR336W	2.7	16.5	767	0.187210153771
YPL252C	2.5	5.2	51	0.0984555984556
YOR094W	2.4	3.6	83	0.150635208711
YER157W	4.3	7.9	441	0.183367983368
YOL022C	1.9	3.4	180	0.146818923328
YEL037C	3.5	10.2	121	0.101170568562
YLL014W	4.1	7.6	65	0.199386503067
YPR079W	7.8	14.7	149	0.130131004367
YDR170C	5.1	53.4	953	0.158069331564
YPR122W	8.1	35.5	650	0.179260893547
YJL039C	3.8	14.9	1012	0.200356365076
YBR006W	5.3	17.1	254	0.170127260549
YJL062W-A	4.5	11.4	23	0.0894941634241
YNL212W	4.2	6.5	381	0.162265758092
YMR247C	6.2	31.6	916	0.195392491468
YML006C	0.9	2.0	374	0.160929432014
YPR037C	10.3	16.1	56	0.0949152542373
YLR401C	1.7	3.5	240	0.11964107677
YLR070C	11.1	24.1	131	0.122429906542
YDL130W	4.6	22.6	38	0.11875
YLR025W	10.1	19.7	81	0.112188365651
YER139C	7.7	34.1	113	0.166176470588
YMR094W	3.8	11.4	260	0.181058495822
YDR341C	3.7	57.6	296	0.162369720241
YJL013C	2.2	4.8	222	0.143503555268
YER019C-A	4.8	16.1	38	0.142857142857
YKR021W	4.5	6.7	418	0.152165999272
YKL067W	6.2	12.0	79	0.17136659436
YKL090W	4.7	13.2	208	0.156273478588
YLR262C	3.4	7.9	104	0.160741885626
YPL175W	1.7	3.1	229	0.168630338733
YDL087C	3.5	15.8	84	0.107006369427
YKL150W	15.8	34.7	135	0.148678414097
YMR225C	2.7	5.0	37	0.125
YNL323W	3.5	8.4	184	0.147909967846
YFR031C-A	3.9	16.1	95	0.124345549738
YPL091W	6.6	33.7	221	0.152308752584
YML068W	6.8	14.8	221	0.158536585366
YIR008C	2.3	3.3	191	0.155410903173
YKL186C	3.7	8.3	77	0.138989169675
YPL217C	2.5	19.6	467	0.13151225007
YDR524C	2.2	3.8	265	0.183011049724
YHR114W	5.0	18.9	250	0.13150973172
YDR293C	4.2	33.7	550	0.146588486141
YBR155W	2.7	5.7	148	0.127917026793
YBL024W	1.3	4.7	297	0.144595910419
YOR071C	8.1	19.2	310	0.172605790646
YJL151C	4.5	11.1	49	0.122194513716
YNL076W	8.0	22.8	226	0.128848346636
YLR182W	4.4	5.3	351	0.145582745749
YKL001C	2.9	4.9	101	0.166118421053
YBR173C	5.2	16.6	43	0.0964125560538
YMR308C	2.4	17.4	580	0.177424288773
YGL162W	4.7	5.6	132	0.146829810901
YOR057W	4.8	9.3	183	0.154170176917
YHR216W	5.4	36.8	238	0.151495862508
YNL260C	5.1	20.0	100	0.167785234899
YOL002C	2.9	5.3	219	0.229800629591
YBL020W	2.0	5.2	356	0.206496519722
YHR010W	3.7	16.7	59	0.143902439024
YCL034W	8.2	21.1	109	0.102443609023
YNL231C	2.3	3.9	176	0.16682464455
YNL218W	1.2	2.6	238	0.134997163925
YOL041C	1.5	2.8	186	0.134880348078
YIL071C	4.3	14.8	270	0.2023988006
YOL109W	5.0	14.3	24	0.0703812316716
YER060W-A	15.5	8.8	309	0.194095477387
YLR328W	2.6	4.4	172	0.142738589212
YBR228W	6.4	16.8	143	0.156455142232
YNL246W	3.7	8.5	92	0.115869017632
YGR046W	6.8	7.8	198	0.171132238548
YLR039C	2.2	5.2	567	0.178864353312
YNL097C	5.0	8.0	78	0.0786290322581
YGL057C	2.3	3.0	139	0.161066048667
YER172C	4.4	14.6	1103	0.169927592051
YDL046W	7.3	14.2	71	0.136276391555
YEL058W	5.0	23.7	218	0.130304841602
YMR019W	1.9	4.0	459	0.161109161109
YMR148W	4.1	6.5	86	0.192825112108
YFL034C-A	1.4	3.0	52	0.141304347826
YFL034C-B	1.6	3.0	129	0.149478563152
YGL196W	8.3	33.8	218	0.169517884914
YLR006C	4.1	7.3	314	0.146866230122
YKR102W	27.3	39.7	473	0.134796238245
YER149C	5.5	4.3	159	0.125990491284
YER114C	3.4	22.9	424	0.135810377963
YHR127W	2.0	2.8	87	0.11901504788
YMR228W	2.0	4.0	182	0.17756097561
YMR028W	4.3	6.7	167	0.151818181818
YLR093C	5.9	7.1	123	0.161629434954
YIR031C	19.1	28.8	264	0.158653846154
YBR297W	4.6	8.2	254	0.180654338549
YGL180W	4.3	5.7	430	0.159673226885
YMR056C	2.2	3.7	122	0.131324004306
YHR149C	1.4	5.2	293	0.132940108893
YDR064W	4.8	29.3	58	0.127472527473
YMR275C	4.2	6.8	445	0.151877133106
YGR231C	6.5	18.5	134	0.143776824034
YEL063C	2.6	4.2	337	0.190180586907
YDR326C	4.8	10.7	692	0.160333642261
YML021C	2.7	6.7	162	0.150139017609
YPR032W	2.5	34.2	481	0.155111254434
YJR130C	3.8	6.6	313	0.163105784263
YFL039C	6.2	56.4	151	0.133984028394
YPL173W	2.4	4.0	123	0.137737961926
YIL052C	5.0	21.8	43	0.117808219178
YPL064C	3.8	6.7	110	0.121546961326
YHR099W	15.4	22.0	2019	0.179722271675
YNR013C	2.9	9.0	424	0.157973174367
YHR073W	2.3	4.7	448	0.14983277592
YNL051W	2.5	4.4	218	0.180016515277
YKL024C	6.8	31.1	80	0.130293159609
YKL126W	5.9	12.8	359	0.175808031342
YPL061W	4.2	35.6	205	0.136484687084
YLR370C	8.7	16.1	89	0.166044776119
YLR387C	4.1	4.9	194	0.149460708783
YAL034C	6.0	7.1	171	0.137792103143
YNR039C	1.3	3.2	323	0.177765547606
YAL043C	2.5	5.3	243	0.103097157403
YBR236C	3.5	7.2	202	0.154198473282
YDR289C	2.6	5.5	172	0.139951179821
YNL316C	3.8	6.2	161	0.160358565737
YBR194W	3.6	3.4	41	0.11051212938
YJL092W	7.0	18.3	543	0.154086265607
YMR316W	2.5	4.4	155	0.153465346535
YIL038C	2.6	5.7	347	0.138247011952
YIL138C	5.3	20.2	44	0.0907216494845
YGR092W	5.2	8.4	284	0.165308498254
YJL207C	6.5	39.5	1174	0.194242223693
YLR247C	7.6	16.3	788	0.168736616702
YOR038C	2.4	4.7	441	0.16787209745
YDL235C	3.6	6.7	80	0.159045725646
YGR103W	2.1	5.6	268	0.147495872317
YGR057C	2.8	5.2	140	0.192307692308
YNL139C	4.9	14.7	858	0.179011057793
YGL143C	2.0	4.7	163	0.131345688961
YBR294W	3.5	6.0	444	0.172159751842
YDL067C	4.1	12.7	15	0.0837988826816
YOL020W	1.0	2.2	287	0.161417322835
YDR135C	4.7	18.1	836	0.183857488454
YOR252W	1.6	2.4	71	0.132462686567
YGR078C	2.8	6.3	64	0.106844741235
YGR007W	2.7	4.7	143	0.147270854789
YHL033C	3.3	18.9	84	0.109090909091
YGL252C	4.9	11.2	294	0.166477916195
YER155C	4.9	39.6	1131	0.173919729356
YDL154W	11.2	25.0	452	0.167097966728
YOR096W	4.3	34.4	77	0.134615384615
YGR132C	4.5	13.7	123	0.142526071842
YGL119W	3.6	5.6	256	0.170099667774
YCL056C	2.7	6.3	84	0.193548387097
YCR023C	5.8	8.6	373	0.203269754768
YGR278W	3.3	4.8	271	0.156376226197
YBL057C	7.0	13.0	81	0.129392971246
YBR073W	3.2	7.1	447	0.155424200278
YDR172W	3.7	30.5	258	0.125425376762
YPR120C	2.6	3.4	206	0.157612853864
YBL041W	4.4	13.4	100	0.137931034483
YDL058W	2.9	29.7	729	0.135703648548
YLR403W	2.3	3.7	297	0.144807411019
YEL013W	6.9	49.2	294	0.16935483871
YPR040W	10.4	10.1	114	0.106542056075
YOR280C	5.9	14.9	133	0.16625
YDR480W	4.5	4.0	112	0.115345005149
YML004C	4.7	10.9	146	0.148979591837
YLR023C	3.5	5.3	294	0.18025751073
YDL198C	2.1	5.0	141	0.156319290466
YER180C	4.4	4.4	138	0.171855541719
YJL011C	1.1	2.6	57	0.117525773196
YKL138C	2.6	4.2	55	0.139240506329
YPL093W	1.1	2.9	248	0.1276376737
YDR347W	4.1	6.8	135	0.139896373057
YER086W	2.8	9.4	280	0.161849710983
YDR207C	3.5	7.2	274	0.109163346614
YLR264W	6.7	23.3	30	0.147783251232
YLR286C	4.5	24.2	285	0.168838862559
YNL016W	2.4	39.3	178	0.130786186627
YPL079W	5.0	18.9	58	0.120331950207
YFL049W	5.0	5.3	282	0.150721539284
YKR018C	5.0	45.4	339	0.155718879192
YOR171C	3.7	7.2	292	0.155816435432
YKL003C	3.9	6.9	63	0.159493670886
YHR069C	2.2	3.4	139	0.128822984245
YDR329C	7.6	14.2	174	0.131320754717
YFR025C	4.3	7.9	137	0.136047666336
YDL035C	4.8	8.0	496	0.171923743501
YKL192C	5.1	13.5	52	0.137931034483
YPR098C	7.1	44.7	97	0.2
YNR009W	4.9	7.5	98	0.130841121495
YKL065C	6.7	11.2	95	0.153225806452
YFL023W	1.7	2.9	276	0.115481171548
YDR092W	4.6	7.5	61	0.132321041215
YBR171W	4.2	5.8	98	0.158064516129
YOR059C	4.8	9.0	250	0.184911242604
YNL262W	4.3	17.7	1125	0.168716256749
YOL069W	2.3	6.1	204	0.150553505535
YDR412W	1.4	2.5	84	0.118811881188
YGL160W	4.7	7.0	333	0.194509345794
YCL036W	0.8	2.7	180	0.105882352941
YOR077W	1.0	1.2	78	0.111747851003
YOL043C	3.9	7.2	172	0.15061295972
YIL026C	3.9	26.4	568	0.164542294322
YGL058W	7.1	23.4	65	0.125482625483
YBR086C	7.2	8.1	503	0.177112676056
YNL244C	4.5	14.5	47	0.144171779141
YNR027W	1.9	4.7	130	0.136411332634
YLR438C-A	3.9	8.0	18	0.0669144981413
YGL055W	1.5	9.2	250	0.16318537859
YBR092C	3.0	10.2	203	0.144689950107
YDR529C	7.8	17.8	52	0.135770234987
YGR044C	3.6	7.6	120	0.133037694013
YOR219C	4.6	8.0	488	0.174597495528
YLR135W	2.2	2.9	316	0.140694568121
YPL226W	2.0	37.1	562	0.156545961003
YML018C	0.8	1.7	201	0.170194750212
YDL044C	3.7	4.4	197	0.149016641452
YER112W	3.4	3.5	89	0.158081705151
YIL084C	4.2	7.2	129	0.131230925738
YHL016C	4.4	12.0	424	0.192115994563
YPR010C	1.7	8.9	602	0.166712821933
YMR193W	4.9	4.8	113	0.145618556701
YCR053W	3.6	39.3	226	0.146373056995
YML023C	2.2	3.5	314	0.188023952096
YMR137C	3.9	7.5	324	0.16322418136
YLR091W	4.4	7.8	109	0.123723041998
YML098W	4.5	9.3	57	0.113320079523
YLR420W	4.8	14.3	173	0.158135283364
YJR067C	1.5	3.6	61	0.143529411765
YDL153C	3.1	8.5	221	0.120633187773
YMR071C	7.1	9.8	94	0.186878727634
YIR033W	4.2	10.4	513	0.153546842263
YGL016W	2.3	17.2	625	0.192604006163
YER029C	3.3	4.9	68	0.115254237288
YOR194C	4.3	10.4	106	0.123255813953
YMR200W	3.5	7.2	135	0.175324675325
YPR034W	2.5	4.1	171	0.119330076762
YGR233C	2.1	5.1	647	0.182975113122
YOR299W	3.4	7.4	343	0.153125
YDR224C	1.9	3.8	53	0.13417721519
YHR189W	5.8	10.6	57	0.0996503496503
YLR385C	2.6	3.6	46	0.115577889447
YOL124C	1.2	2.3	220	0.169100691776
YLR218C	4.6	11.1	47	0.103982300885
YNL162W	4.2	22.0	39	0.121875
YDR362C	2.3	5.2	325	0.161050545094
YJL174W	8.1	28.5	126	0.151807228916
YLR298C	6.5	13.0	89	0.128057553957
YJR058C	3.4	6.6	79	0.178329571106
YPR156C	2.0	3.7	347	0.185760171306
YKL124W	10.5	18.0	279	0.160437032777
YDR304C	12.0	40.5	102	0.150664697194
YKL171W	4.6	11.1	422	0.151471643934
YPL063W	3.2	6.5	200	0.13986013986
YOL142W	1.5	2.5	127	0.175900277008
YDR287W	7.5	16.4	149	0.169703872437
YGL209W	3.4	4.0	130	0.113240418118
YPL127C	2.8	5.2	68	0.0876288659794
YJL090C	2.0	3.4	403	0.175675675676
YDR002W	7.6	30.4	67	0.110743801653
YOL164W	2.5	4.4	273	0.140721649485
YJR118C	3.6	6.6	131	0.214402618658
YLR245C	6.0	14.9	57	0.133177570093
YGL083W	6.5	7.4	437	0.181027340514
YDL237W	6.2	20.4	210	0.179180887372
YJR085C	9.0	42.0	57	0.179810725552
YOL077C	1.6	2.8	138	0.157714285714
YHR031C	3.4	19.6	307	0.141409488715
YKL209C	2.8	5.2	667	0.172262396694
YDL061C	2.4	7.1	19	0.111764705882
YIL010W	6.2	15.2	95	0.146831530139
YNR051C	3.5	4.4	194	0.125404007757
YGR005C	4.1	6.6	163	0.135607321131
YGL049C	1.1	5.7	344	0.125364431487
YHL034C	4.0	9.7	112	0.126696832579
YLR332W	2.2	4.4	175	0.154867256637
YGL254W	2.9	4.5	107	0.119021134594
YHL031C	7.0	10.9	73	0.108792846498
YER036C	3.2	10.1	272	0.148471615721
YOR090C	8.3	22.0	259	0.15075669383
YPL207W	3.3	11.0	385	0.158305921053
YNL138W-A	3.4	7.6	29	0.112840466926
YGR027C	6.6	23.0	39	0.11963190184
YCL054W	1.2	3.1	353	0.139801980198
YER051W	2.5	4.7	250	0.169147496617
YCR086W	2.0	1.8	61	0.106643356643
YKR048C	11.9	44.1	108	0.0861931364725
YOR188W	1.7	3.8	457	0.133899794902
YNL314W	2.4	5.3	74	0.096479791395
YDR174W	3.4	9.4	76	0.102702702703
YOR155C	7.4	8.7	219	0.161982248521
YOR250C	2.6	5.4	222	0.166043380703
YPR042C	6.9	54.0	545	0.168887511621
YCL009C	6.2	39.3	86	0.0925726587729
YEL048C	1.7	2.6	86	0.187772925764
YDR482C	2.8	4.7	23	0.0565110565111
YLR021W	2.5	4.7	74	0.137291280148
YLR074C	2.2	4.5	48	0.096
YNL216W	2.2	13.2	344	0.138542086186
YLR405W	1.0	2.3	158	0.143245693563
YHR091C	4.2	4.9	313	0.162092180218
YDR519W	3.0	9.1	75	0.184275184275
YMR089C	3.2	12.6	369	0.148970528866
YDR345C	2.8	5.8	327	0.192014092777
YOR108W	2.0	5.0	265	0.146085997795
YML092C	3.8	5.6	123	0.163563829787
YNL049C	2.7	8.8	443	0.168441064639
YKR025W	2.8	6.9	97	0.114386792453
YDR205W	2.3	6.4	443	0.203771849126
YJL108C	1.8	2.7	226	0.196350999131
YLR266C	2.4	4.3	411	0.195249406176
YER088C	6.0	17.8	216	0.107355864811
YLR284C	11.4	28.3	140	0.166270783848
YNL014W	4.3	7.7	476	0.151882578175
YKL101W	8.1	20.6	626	0.137401229148
YPR028W	16.6	50.5	112	0.206642066421
YBL088C	8.2	11.7	1565	0.187133803659
YHR039C-A	4.1	17.2	29	0.0843023255814
YER008C	6.6	32.4	583	0.145386533666
YIR028W	4.3	15.8	361	0.189302569481
YOR177C	5.3	14.2	187	0.134146341463
YBR177C	4.5	12.0	211	0.155719557196
YJL155C	6.7	8.4	220	0.162002945508
YIR004W	2.5	4.7	168	0.129429892142
YFR027W	3.6	3.8	107	0.126627218935
YJL122W	0.8	1.3	58	0.110056925996
YGR148C	4.6	25.7	54	0.115631691649
YNR007C	5.2	9.0	152	0.163090128755
YKL190W	4.8	9.6	79	0.14990512334
YDL170W	3.4	4.8	261	0.164564943253
YJR044C	10.3	19.5	85	0.201421800948
YMR009W	3.3	6.6	70	0.12987012987
YNL072W	5.9	9.9	86	0.0931744312026
YMR283C	2.6	4.6	254	0.164828033744
YIL108W	6.8	20.3	296	0.141626794258
YJR135W-A	2.8	8.8	37	0.140684410646
YBR202W	2.2	4.0	363	0.143082380765
YDR410C	1.9	2.4	159	0.221140472879
YOR322C	3.7	7.2	346	0.140879478827
YBR193C	4.1	11.2	87	0.129657228018
YNL147W	3.4	5.5	52	0.149855907781
YBR159W	4.3	8.5	188	0.18024928092
YOR075W	7.9	10.5	160	0.153846153846
YDR404C	4.2	5.0	93	0.180582524272
YBR094W	2.7	11.5	387	0.171163202123
YDR035W	3.1	14.7	155	0.139388489209
YEL017C-A	3.8	14.2	30	0.229007633588
YOL001W	4.8	6.7	147	0.16685584563
YPL224C	8.7	17.0	212	0.145804676754
YLR137W	7.7	13.8	135	0.122393472348
YDL042C	1.2	2.6	256	0.151658767773
YDR531W	2.3	6.2	196	0.177697189483
YOL136C	4.3	6.4	241	0.202011735122
YLR002C	2.0	5.1	311	0.156202913109
YER145C	2.1	4.8	179	0.14744645799
YER110C	3.1	39.7	561	0.167913798264
YHR123W	3.4	6.7	246	0.209361702128
YJR133W	4.4	10.4	88	0.139904610493
YHL010C	4.2	18.2	248	0.141149686966
YMR191W	5.2	15.9	201	0.179304192685
YLR108C	8.9	7.3	255	0.175017158545
YKR008W	4.5	6.4	330	0.175812466702
YDR226W	4.0	16.5	79	0.118263473054
YLR097C	6.9	9.3	165	0.159574468085
YDR108W	2.5	3.4	359	0.171278625954
YER041W	4.0	5.4	373	0.163668275559
YBR036C	4.0	7.4	195	0.158279220779
YGR193C	6.9	17.9	174	0.141233766234
YGL014W	3.6	5.8	413	0.154913728432
YML043C	0.7	1.0	234	0.153644123441
YLR068W	1.7	1.9	49	0.107692307692
YMR258C	11.7	25.8	307	0.184828416616
YER027C	3.7	5.7	163	0.130087789306
YKR088C	5.0	13.1	199	0.196446199408
YOR196C	2.1	4.4	181	0.145498392283
YDR191W	2.3	4.6	168	0.151079136691
YGR235C	4.1	8.4	101	0.144079885877
YKL173W	2.4	7.8	518	0.171183079974
YLR383W	3.1	11.3	521	0.155801435407
YNL219C	3.4	4.6	365	0.218956208758
YDR469W	2.5	6.6	64	0.121442125237
YGR040W	3.4	3.8	171	0.154611211573
YMR013C	2.1	2.6	358	0.229634381013
YDR219C	8.9	13.7	222	0.158911954188
YCR011C	11.6	34.9	573	0.181962527787
YFL002C	1.6	3.0	306	0.168131868132
YDR155C	9.5	21.4	59	0.120901639344
YGL181W	6.6	13.2	155	0.13025210084
YJL176C	3.6	4.9	299	0.12071053694
YPL087W	5.3	10.8	190	0.199370409234
YDR302W	1.9	3.3	153	0.232169954476
YJL054W	2.0	4.5	202	0.140668523677
YKL122C	2.7	3.5	64	0.127236580517
YAL047C	1.8	3.6	252	0.134903640257
YDR285W	7.7	9.9	333	0.12676056338
YOL119C	2.5	4.5	298	0.198006644518
YHR121W	4.1	6.4	67	0.119005328597
YJL096W	4.8	4.7	75	0.154639175258
YHR142W	2.1	2.6	195	0.205263157895
YPL129W	3.8	6.7	111	0.151226158038
YLR196W	1.2	3.1	249	0.143930635838
